pk,uid,name,locName_en,accountType,active,orderBlock,sfdcServiceLayer,addresses
8797998088197,0000061529,THOMPSON ALUMINUM CASTING CO,THOMPSON ALUMINUM CASTING CO,,true,false,,8797965123607
8800071057413,0000061530,CANADIAN AIRSPARES  INC,CANADIAN AIRSPARES  INC,,true,false,,8800037797911
8797075144709,0000061531,AFSC/PZIMA,AFSC/PZIMA,,true,false,,8797042114583
8796823519237,0000061532,HENRY I DATY INC,HENRY I DATY INC,,true,true,,8796790685719
8796757393413,0000061533,AIR CORPORATE SRL UNIPERSONALE,AIR CORPORATE SRL UNIPERSONALE,Product/Service Provider,true,false,Standard,8796724363287
8796961570821,0000061534,AIR CORPORATE SRL,AIR CORPORATE SRL,,true,false,,8796928540695
8797158014981,0000061535,LEDCOR RESOURCES & TRANSPORTATION,LEDCOR RESOURCES & TRANSPORTATION,,true,true,,8797124821015
8799856918533,0000061536,AVIANCA INC,AVIANCA INC,,true,true,,8799823855639
8800921452549,0000061537,DO NOT USE JETS FEDEX 151412610,DO NOT USE JETS FEDEX 151412610,,true,true,,8800888324119
8797958995973,0000061541,TIM INTERMEX MANUFACTURA,TIM INTERMEX MANUFACTURA,,true,true,,8797925965847
8800106577925,0000061542,DO NOT USE DESERT AIR PTY LTD,DO NOT USE DESERT AIR PTY LTD,Product/Service Provider,true,true,Refer to Network,8800073449495
8799891095557,0000061543,DO NOT USE SCOUT AVIATION IV LLC,DO NOT USE SCOUT AVIATION IV LLC,Owner/Operator,true,true,Standard,8799857868823
8796280487941,0000061544,PRECISION AVIATION GROUP,PRECISION AVIATION GROUP,,true,false,,8796247687191
8801112588293,0000061545,DO NOT USE AERO PRO AVIATION,DO NOT USE AERO PRO AVIATION,Owner/Operator,true,true,Refer to Network,8801079427095
8798260035589,0000061546,TRANSAVIA DHL 222462552,TRANSAVIA DHL 222462552,,true,false,,8798227038231
8796882567173,0000061551,ANNION INTL TRADING LTD,ANNION INTL TRADING LTD,Product/Service Provider,true,true,Refer to Network,8796850290711
8796920446981,0000061552,ANNION FEDEX 266578458,ANNION FEDEX 266578458,,true,false,,8796887482391
8797867671557,0000061556,TERRY BAILEY,TERRY BAILEY,Owner/Operator,true,false,Refer to Network,8797834805271
8800224739333,0000061557,51 CL CORP,51 CL CORP,Owner/Operator,true,false,Standard,8800191479831
8796246376453,0000061558,ALASKA FEDEX 144835450,ALASKA FEDEX 144835450,,true,false,,8796213575703
8800243056645,0000061559,GLOBE RESOURCES GROUP LLC,GLOBE RESOURCES GROUP LLC,Owner/Operator,true,false,Standard,8800209895447
8798631329797,0000061560,JEDNOSTKA WOJSKOWA,JEDNOSTKA WOJSKOWA,,true,true,,8798598234135
8797596549125,0000061561,GULFSTREAM FEDEX  105313144,GULFSTREAM FEDEX  105313144,,true,false,,8797563518999
8800896319493,0000061562,DO NOT USE CIVILON LLC,DO NOT USE CIVILON LLC,Product/Service Provider,true,true,Refer to Network,8800863256599
8796578938885,0000061563,CIVILON FEDEX 463505144,CIVILON FEDEX 463505144,,true,false,,8796546072599
8799245533189,0000061566,DO NOT USE DASSAULT FEDEX 526244591,DO NOT USE DASSAULT FEDEX 526244591,,true,true,,8799212503063
8800177258501,0000061567,LANDMARK AVIATION,LANDMARK AVIATION,,true,true,,8800144195607
8800652558341,0000061568,PHP AUSTRALIA,PHP AUSTRALIA,,true,true,,8800619331607
8798558093317,0000061569,DO NOT USE AVIONIQUE WAAS INC,DO NOT USE AVIONIQUE WAAS INC,Product/Service Provider,true,true,Refer to Network,8798525194263
8797251567621,0000061570,AVIONIQUE FEDEX 564580627,AVIONIQUE FEDEX 564580627,,true,false,,8797218504727
8796204269573,0000061571,BD ADVISORS LLC,BD ADVISORS LLC,Product/Service Provider,true,false,Standard,8796171206679
8800652492805,0000061572,HISPANICA DE AVIACION SA,HISPANICA DE AVIACION SA,,true,true,,8800619134999
8798585716741,0000061573,ASB AVIONI FEDEX 060551146,ASB AVIONI FEDEX 060551146,,true,false,,8798552653847
8800272351237,0000061574,US ECC UPS AW6592,US ECC UPS AW6592,,true,false,,8800239124503
8797883367429,0000061575,DO NOT USE DAVCO FASTENER CO,DO NOT USE DAVCO FASTENER CO,Product/Service Provider,true,true,Refer to Network,8797850337303
8796964585477,0000061576,MS GUJARAT STATE PETROLEUM CORP LTD,MS GUJARAT STATE PETROLEUM CORP LTD,,true,true,,8796931391511
8799226560517,0000061577,MAXWELL TECHNOLOGIES INC,MAXWELL TECHNOLOGIES INC,Product/Service Provider,true,false,Standard,8799193333783
8800619823109,0000061578,MAXWELL TE FEDEX 118223292,MAXWELL TE FEDEX 118223292,,true,false,,8800586727447
8799524126725,0000061579,MAXWELL TECHNOLOGIES INC,MAXWELL TECHNOLOGIES INC,,true,true,,8799490801687
8797774643205,0000061580,SCANDINAVIAN AIRLINES SYSTEM DENMAR,SCANDINAVIAN AIRLINES SYSTEM DENMAR,,true,false,,8797741482007
8800313409541,0000061581,PRIVATE WINGS,PRIVATE WINGS,,true,true,,8800280412183
8801276133381,0000061586,DAVCO FAST UPS 44X675,DAVCO FAST UPS 44X675,,true,false,,8801243037719
8800908804101,0000061587,IESSI PRODUCOES E EVENTOS LTDA,IESSI PRODUCOES E EVENTOS LTDA,Owner/Operator,true,false,Refer to Network,8800875577367
8796959506437,0000061588,IHI AEROSPACE CO LTD,IHI AEROSPACE CO LTD,,true,true,,8796927033367
8798494130181,0000061589,L3 COMMUNICATIONS CORP,L3 COMMUNICATIONS CORP,,true,true,,8798461100055
8799899648005,0000061590,VERIZON SOURCING LLC,VERIZON SOURCING LLC,Owner/Operator,true,false,Standard,8799866552343
8797590093829,0000061591,BLUE UPS 875450,BLUE UPS 875450,,true,false,,8797557129239
8799602868229,0000061592,ADVANCED UPS 22X984,ADVANCED UPS 22X984,,true,false,,8799569641495
8800990625797,0000061593,GLOBAL AIRFREIGHT INT'L PTE LTD,GLOBAL AIRFREIGHT INT'L PTE LTD,,true,true,,8800957661207
8799316803589,0000061594,BRISTOW TECHNICAL SERVICES LTD,BRISTOW TECHNICAL SERVICES LTD,,true,true,,8799283642391
8800323076101,0000061595,BORAJET HAVACILIK,BORAJET HAVACILIK,,true,true,,8800290209815
8801353629701,0000061596,CAID INDUSTRIES INC,CAID INDUSTRIES INC,,true,false,,8801320566807
8797990912005,0000061597,PROMOSIS INC,PROMOSIS INC,,true,false,,8797957881879
8796364537861,0000061598,MOD A CAN INC,MOD A CAN INC,,true,false,,8796331671575
8796998270981,0000061599,TRANSPORTE DE PERSONAL EN MICROBUSE,TRANSPORTE DE PERSONAL EN MICROBUSE,,true,false,,8796965339159
8796664725509,0000061600,LICATA CATERING,LICATA CATERING,,true,false,,8796631400471
8799114952709,0000061601,SCANDINAVIAN AIRLINES SYSTEM NORWAY,SCANDINAVIAN AIRLINES SYSTEM NORWAY,,true,false,,8799081955351
8797595238405,0000061602,ASB AVIONI UPS 390W3W,ASB AVIONI UPS 390W3W,,true,false,,8797562404887
8800281821189,0000061606,ETHOS FEDEX 181476311,ETHOS FEDEX 181476311,,true,false,,8800248692759
8798566055941,0000061607,DO NOT USE NIKI FEDEX 322017936,DO NOT USE NIKI FEDEX 322017936,,true,true,,8798533058583
8800564871173,0000061608,DO NOT USE CNG AVIATION INC,DO NOT USE CNG AVIATION INC,Product/Service Provider,true,true,Refer to Network,8800531644439
8800609009669,0000061609,CNG FEDEX 172808352,CNG FEDEX 172808352,,true,false,,8800576045079
8799220727813,0000061610,DO NOT USE JOHN MELCHER,DO NOT USE JOHN MELCHER,Owner/Operator,true,true,Standard,8799187763223
8798432362501,0000061611,ISOTOPE ELECTRONICS,ISOTOPE ELECTRONICS,Distributor,true,false,Standard,8798399266839
8796418605061,0000061612,DO NOT USE ELCOS BVBA,DO NOT USE ELCOS BVBA,Distributor,true,true,Refer to Network,8796385738775
8800976207877,0000061616,CELESTICA FEDEX 605192262,CELESTICA FEDEX 605192262,,true,false,,8800942915607
8799226724357,0000061617,ONAV LLC,ONAV LLC,Product/Service Provider,true,false,Refer to Network,8799193432087
8798600134661,0000061618,ONAV LLC FEDEX 631423485,ONAV LLC FEDEX 631423485,,true,false,,8798567038999
8800966213637,0000061619,TOSS II LLC UPS RED 70100R,TOSS II LLC UPS RED 70100R,,true,false,,8800933019671
8796586639365,0000061620,ABX AIR FEDEX 362756707,ABX AIR FEDEX 362756707,,true,false,,8796553609239
8798223466501,0000061621,GOLDEN STANDARD CO,GOLDEN STANDARD CO,Product/Service Provider,true,false,Standard,8798190239767
8796771713029,0000061622,CESSNA ZURICH CITATION SERVICE,CESSNA ZURICH CITATION SERVICE,,true,false,,8796739665943
8800250167301,0000061623,DO NOT USE WORLD FEDEX 626687563,DO NOT USE WORLD FEDEX 626687563,,true,true,,8800216973335
8799505350661,0000061624,L3 VERTEX,L3 VERTEX,,true,true,,8799472287767
8798298112005,0000061626,REPUBLIC OF SINGAPORE AIR FORCE,REPUBLIC OF SINGAPORE AIR FORCE,,true,false,,8798265081879
8801256669189,0000061627,DO NOT USE RAYTHEON DHL AUR5455,DO NOT USE RAYTHEON DHL AUR5455,,true,true,,8801223376919
8798836981765,0000061628,BCA 613 WH 165V,BCA 613 WH 165V,,true,false,,8798804377623
8797258219525,0000061629,EXECUJET DHL 953794977,EXECUJET DHL 953794977,,true,false,,8797225123863
8799516196869,0000061630,BOEING CO,BOEING CO,,true,true,,8799483101207
8799887818757,0000061631,MODERN TRANSPORTE AEREO DE CARGAS S,MODERN TRANSPORTE AEREO DE CARGAS S,Regional Airline,true,false,Refer to Network,8799854657559
8799262310405,0000061632,MODERN FEDEX 627678401,MODERN FEDEX 627678401,,true,false,,8799229214743
8797241311237,0000061633,GIZA UPS 5990W4,GIZA UPS 5990W4,,true,false,,8797208477719
8801242185733,0000061634,UKRSPUTNIK LLC,UKRSPUTNIK LLC,Product/Service Provider,true,true,Refer to Network,8801209155607
8799605489669,0000061635,AIRBUS DHL 950984214,AIRBUS DHL 950984214,,true,false,,8799572459543
8797502046213,0000061636,BOEING CO,BOEING CO,,true,true,,8797469016087
8798572281861,0000061641,DO NOT USE EXECUJET DHL 960463077,DO NOT USE EXECUJET DHL 960463077,,true,true,,8798539186199
8800682147845,0000061646,EHSQ CONSULTING SRO,EHSQ CONSULTING SRO,,true,false,,8800648953879
8798709874693,0000061647,KOTLER MARKETING GROUP,KOTLER MARKETING GROUP,,true,false,,8798676844567
8801022246917,0000061648,BRENDA SOFIA,BRENDA SOFIA,,true,false,,8800989020183
8796711190533,0000061649,CIELO TALENT MANAGEMENT LTD,CIELO TALENT MANAGEMENT LTD,,true,false,,8796678225943
8796711124997,0000061650,RSW GROUP  LLC,RSW GROUP  LLC,,true,false,,8796678291479
8796760047621,0000061651,WISNIOWSKI SP ZOO SKA,WISNIOWSKI SP ZOO SKA,Owner/Operator,true,false,Standard,8796727246871
8798554554373,0000061652,DO NOT USE LEGACY COMPONENTS LLC,DO NOT USE LEGACY COMPONENTS LLC,Product/Service Provider,true,true,Refer to Network,8798521524247
8799596183557,0000061653,LEGACY FEDEX 308181898,LEGACY FEDEX 308181898,,true,false,,8799563120663
8796285108229,0000061654,NASJET,NASJET,,true,true,,8796252110871
8801468547077,0000061655,DO NOT USE WORLD FUEL SERVICES CORP,DO NOT USE WORLD FUEL SERVICES CORP,Product/Service Provider,true,true,Standard,8801435353111
8797775003653,0000061656,FY7437,FY7437,,true,true,,8797741809687
8800933543941,0000061657,UAB AVION DHL 968935244,UAB AVION DHL 968935244,,true,false,,8800900284439
8797538353157,0000061658,MOORLAND PROMONTORY LLC,MOORLAND PROMONTORY LLC,Owner/Operator,true,false,Refer to Network,8797505290263
8799953354757,0000061659,ABC FEDEX 366558217,ABC FEDEX 366558217,,true,false,,8799920226327
8799181012997,0000061661,MESA AIRLINES IAH STORES,MESA AIRLINES IAH STORES,,true,true,,8799148081175
8799981502469,0000061662,SR TECHNICS SPAIN SA,SR TECHNICS SPAIN SA,,true,false,,8799948439575
8798299979781,0000061663,EXECUJET MIDDLE EAST,EXECUJET MIDDLE EAST,,true,true,,8798266818583
8796494561285,0000061664,KEMP JET SERVICES,KEMP JET SERVICES,,true,true,,8796461563927
8797927571461,0000061665,DUNCAN FEDEX 140851582,DUNCAN FEDEX 140851582,,true,false,,8797894443031
8800913293317,0000061666,TINA AVIATION LLC,TINA AVIATION LLC,Product/Service Provider,true,false,Standard,8800879935511
8800990330885,0000061671,AIRBUS SAS,AIRBUS SAS,,true,true,,8800957399063
8796833873925,0000061672,ABC SUPPLY CO,ABC SUPPLY CO,,true,true,,8796800516119
8800298696709,0000061676,BROWN FEDEX 104384145,BROWN FEDEX 104384145,,true,false,,8800265535511
8800577028101,0000061677,AVIC AIRCRAFT CO LTD,AVIC AIRCRAFT CO LTD,OEM,true,false,Comprehensive,8800543735831
8796545351685,0000061678,DO NOT USE,DO NOT USE,Owner/Operator,true,true,Refer to Network,8796512452631
8799277121541,0000061681,BARFIELD FEDEX 195788219,BARFIELD FEDEX 195788219,,true,false,,8799244091415
8799914131461,0000061682,DO NOT USE HONGKONG FEDEX 90040591,DO NOT USE HONGKONG FEDEX 90040591,,true,true,,8799881068567
8801191133189,0000061683,ENDEAVOR AIR INC,ENDEAVOR AIR INC,,true,false,,8801157971991
8799941525509,0000061684,GULF DHL 961083485,GULF DHL 961083485,,true,false,,8799908331543
8797495033861,0000061685,HONEYWELL AEROSPACE INC,HONEYWELL AEROSPACE INC,,true,false,,8797461872663
8798620712965,0000061686,Air Trek FEDEX 209339609,Air Trek FEDEX 209339609,,true,false,,8798587650071
8800913063941,0000061691,CARLOCK AIR LLC,CARLOCK AIR LLC,Owner/Operator,true,false,Standard,8800879869975
8796579397637,0000061692,WISNIOWSKI DHL 953698091,WISNIOWSKI DHL 953698091,,true,false,,8796546465815
8799236816901,0000061693,PURE AIR VENTURES LLC,PURE AIR VENTURES LLC,Owner/Operator,true,false,Refer to Network,8799203852311
8800985186309,0000061694,ROYAL NETHERLANDS AIR FORCE,ROYAL NETHERLANDS AIR FORCE,,true,true,,8800951959575
8800906805253,0000061695,VZ FLIGHTS SA DE CV,VZ FLIGHTS SA DE CV,Owner/Operator,true,false,Refer to Network,8800873480215
8799850233861,0000061696,HANCOOK ENTERPRISES INC,HANCOOK ENTERPRISES INC,,true,true,,8799817302039
8799275778053,0000061697,BARFIELD UPS R06257,BARFIELD UPS R06257,,true,false,,8799242518551
8798260101125,0000061698,PALM FEDEX 327140248,PALM FEDEX 327140248,,true,false,,8798227005463
8799248056325,0000061699,DO NOT USE AEROFEDEX 2100691316,DO NOT USE AEROFEDEX 2100691316,,true,true,,8799214829591
8799181176837,0000061700,WENCOR,WENCOR,,true,true,,8799148048407
8796196143109,0000061701,EXCEL AVIATION LTD,EXCEL AVIATION LTD,Owner/Operator,true,false,Standard,8796163276823
8796923396101,0000061702,ASB FEDEX 104315569,ASB FEDEX 104315569,,true,false,,8796890398743
8798260297733,0000061703,VIRGIN DB 270688,VIRGIN DB 270688,,true,false,,8798227070999
8800954712069,0000061704,JET AVIATION FEDEX 170017528,JET AVIATION FEDEX 170017528,,true,false,,8800921583639
8799602835461,0000061705,INDUSTRIA DHL 960200924,INDUSTRIA DHL 960200924,,true,false,,8799569674263
8799850430469,0000061706,RAYDEL AVIATION LLC,RAYDEL AVIATION LLC,,true,true,,8799817138199
8798258429957,0000061707,DUNCAN FEDEX 128130020,DUNCAN FEDEX 128130020,,true,false,,8798225203223
8798169825285,0000061708,PAE AVIATION & TECHNICAL SERVICES L,PAE AVIATION & TECHNICAL SERVICES L,,true,true,,8798136762391
8799311069189,0000061711,REDWINGS SA DE CV,REDWINGS SA DE CV,,true,true,,8799277973527
8797548576773,0000061712,NCP FINANCE,NCP FINANCE,Owner/Operator,true,false,Standard,8797515743255
8800177225733,0000061713,NCP FINANCE,NCP FINANCE,,true,true,,8800144097303
8798115659781,0000061714,WORLD FUEL SERVICES DO NOT USE,WORLD FUEL SERVICES DO NOT USE,,true,true,,8798082727959
8797091397637,0000061715,DO NOT USE TITAN MARINE NETWORKS SL,DO NOT USE TITAN MARINE NETWORKS SL,Product/Service Provider,true,true,Refer to Network,8797058531351
8800279789573,0000061716,HM DHL 521001137,HM DHL 521001137,,true,false,,8800246759447
8800652918789,0000061721,KLARET GROUP PROJECT OMAR,KLARET GROUP PROJECT OMAR,,true,true,,8800619954199
8799564267525,0000061722,DO NOT USE TORCH TECHNOLOGIES INC,DO NOT USE TORCH TECHNOLOGIES INC,Product/Service Provider,true,true,Refer to Network,8799531302935
8796146925573,0000061726,MILWAUKEE CESSNA SERVICE CENTER,MILWAUKEE CESSNA SERVICE CENTER,,true,false,,8796114092055
8798387109893,0000061731,SANEON GMBH,SANEON GMBH,,true,false,,8798353915927
8801195425797,0000061736,SHREVEPORT REGIONAL AIRPORT,SHREVEPORT REGIONAL AIRPORT,,true,true,,8801162231831
8796828106757,0000061737,AIR SUPPORT,AIR SUPPORT,,true,true,,8796795174935
8796731768837,0000061738,EARTHCOM AVIATION LLC,EARTHCOM AVIATION LLC,Owner/Operator,true,false,Refer to Network,8796698837015
8797632364549,0000061739,SPRING AIRLINES JAPAN CO LTD,SPRING AIRLINES JAPAN CO LTD,,true,true,,8797599236119
8800990494725,0000061740,SPRING AIRLINES JAPAN CO LTD,SPRING AIRLINES JAPAN CO LTD,,true,true,,8800957759511
8797216768005,0000061741,IPR AVIATION SERVICOS AERONAUTICOS,IPR AVIATION SERVICOS AERONAUTICOS,Owner/Operator,true,false,Refer to Network,8797183639575
8799282135045,0000061742,316 AVIATI UPS V31846,316 AVIATI UPS V31846,,true,false,,8799248973847
8801242316805,0000061743,DO NOT USE CITIC GUOAN GROUP,DO NOT USE CITIC GUOAN GROUP,Owner/Operator,true,true,Standard,8801208893463
8801292222469,0000061744,CERES SERV UPS 0V0685,CERES SERV UPS 0V0685,,true,false,,8801258831895
8797201924101,0000061745,PUTCO INC,PUTCO INC,Owner/Operator,true,false,Refer to Network,8797168861207
8800949338117,0000061746,AAR DHL 965278351,AAR DHL 965278351,,true,false,,8800915980311
8800527417349,0000061747,NATIONAL JETS,NATIONAL JETS,,true,true,,8800494190615
8799943884805,0000061748,GLOBAL FEDEX 198087009,GLOBAL FEDEX 198087009,,true,false,,8799910658071
8799277383685,0000061749,AIRLINE FEDEX 121623781,AIRLINE FEDEX 121623781,,true,false,,8799244255255
8798594203653,0000061750,INERTIAL UPS 4E307E,INERTIAL UPS 4E307E,,true,false,,8798561009687
8799347212293,0000061751,ORION ENGINEERING SERVICES LLC,ORION ENGINEERING SERVICES LLC,,true,false,,8799314149399
8798672257029,0000061752,OSS NOKALVA INC,OSS NOKALVA INC,,true,false,,8798639357975
8796374663173,0000061753,SIGNALS,SIGNALS,,true,false,,8796341633047
8801020182533,0000061754,ANGIE HIGHSMITH,ANGIE HIGHSMITH,,true,false,,8800986923031
8799012749317,0000061755,MAQUILA SERVICES AND SUPPLIES,MAQUILA SERVICES AND SUPPLIES,,true,false,,8798979751959
8798343036933,0000061756,DO NOT USE ITS,DO NOT USE ITS,Product/Service Provider,true,true,Refer to Network,8798309908503
8798786486277,0000061757,AVIONS DE TRANSPORT REGIONAL,AVIONS DE TRANSPORT REGIONAL,,true,true,,8798753390615
8799228690437,0000061758,DO NOT USE AIMEX LLC,DO NOT USE AIMEX LLC,Product/Service Provider,true,true,Refer to Network,8799195856919
8797546577925,0000061759,ELBOW RIVER HELICOPTERS LTD,ELBOW RIVER HELICOPTERS LTD,Helicopter Fleet,true,false,Standard,8797513777175
8796206399493,0000061760,ROUTE AVIATION FZE,ROUTE AVIATION FZE,Product/Service Provider,true,false,Refer to Network,8796173500439
8796772564997,0000061761,CHRISTIAN WORSHIP CENTER OF ALEXAND,CHRISTIAN WORSHIP CENTER OF ALEXAND,Owner/Operator,true,false,Standard,8796739567639
8799444566021,0000061762,KERMAS AVIATION LTD,KERMAS AVIATION LTD,Owner/Operator,true,false,Standard,8799411470359
8800105365509,0000061763,BIG RED AVIATION,BIG RED AVIATION,Owner/Operator,true,false,Standard,8800072204311
8798104944645,0000061764,LUFTHANSA TECHNIK DO NOT USE,LUFTHANSA TECHNIK DO NOT USE,,true,false,,8798071848983
8799244746757,0000061765,DO NOT USE TAME FEDEX 159675190,DO NOT USE TAME FEDEX 159675190,,true,true,,8799211683863
8796930080773,0000061766,EXECUJET HA FEDEX 551292908,EXECUJET HA FEDEX 551292908,,true,false,,8796897148951
8798594564101,0000061767,JET FEDEX 307875896,JET FEDEX 307875896,,true,false,,8798561337367
8797837164549,0000061768,CRACKER BARREL OLD COUNTRY STORE,CRACKER BARREL OLD COUNTRY STORE,,true,true,,8797804199959
8797563224069,0000061769,DO NOT USE NETJETS FEDEX 245319234,DO NOT USE NETJETS FEDEX 245319234,,true,true,,8797530390551
8800225918981,0000061771,CDB LEASING CO LTD,CDB LEASING CO LTD,Leasing Company,true,false,Comprehensive,8800192692247
8797625647109,0000061772,AIRBUS SAS,AIRBUS SAS,,true,true,,8797592551447
8801195360261,0000061773,EVERGREEN AVIATION TECHNOLOGIES,EVERGREEN AVIATION TECHNOLOGIES,,true,true,,8801162166295
8798504517637,0000061774,FIRST CLASS AIR SUPPORT,FIRST CLASS AIR SUPPORT,,true,true,,8798471585815
8798768988165,0000061775,KUEHNE & NAGEL LLC,KUEHNE & NAGEL LLC,,true,false,,8798735925271
8796494430213,0000061776,JET MIDWEST TECHNIK,JET MIDWEST TECHNIK,,true,true,,8796461498391
8798622613509,0000061777,RAYA AIRWAYS SDN BHD,RAYA AIRWAYS SDN BHD,,true,true,,8798589288471
8801326235653,0000061778,GAMA AVIATION FZE,GAMA AVIATION FZE,,true,true,,8801292615703
8800293683205,0000061779,BOMBARDIER FEDEX 179866269,BOMBARDIER FEDEX 179866269,,true,false,,8800260194327
8800186990597,0000061780,CONTINENTAL CARGO,CONTINENTAL CARGO,,true,true,,8800153731095
8800286277637,0000061781,Nextgen FedEx 469564029,Nextgen FedEx 469564029,,true,false,,8800253116439
